disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-162778,SWWD,PR11,2026-06-15T03:41:12.000+05:45,2026-06-15T07:30:12.000+05:45,229,Planned engineering works,low,Planned engineering works affecting line PR11 (low severity)
DIS-321157,TDTR,16,2026-07-16T06:42:06.000+05:45,2026-07-16T08:09:06.000+05:45,87,Road closure,severe,Road closure affecting line 16 (severe severity)
DIS-407506,SWWD,R8,2026-06-11T19:27:30.000+05:45,2026-06-11T22:46:30.000+05:45,199,Traffic congestion,low,Traffic congestion affecting line R8 (low severity)
DIS-675533,SQ,TW1,2026-07-04T10:13:34.000+05:45,2026-07-04T14:08:34.000+05:45,235,Road closure,low,Road closure affecting line TW1 (low severity)
DIS-777072,BLUS,18,2026-07-06T19:49:31.000+05:45,2026-07-06T23:27:31.000+05:45,218,Planned engineering works,high,Planned engineering works affecting line 18 (high severity)
DIS-515312,SVCT,1,2026-07-04T04:15:22.000+05:45,2026-07-04T05:09:22.000+05:45,54,Accident on route,severe,Accident on route affecting line 1 (severe severity)
DIS-662838,WDBC,775,2026-04-28T14:07:33.000+05:45,2026-04-28T14:55:33.000+05:45,48,Roadworks,severe,Roadworks affecting line 775 (severe severity)
DIS-677529,WDBC,22,2026-05-18T01:17:09.000+05:45,2026-05-18T02:43:09.000+05:45,86,Diversion,low,Diversion affecting line 22 (low severity)
DIS-609587,UNIL,U6C,2026-05-14T11:04:41.000+05:45,2026-05-14T11:14:41.000+05:45,10,Roadworks,medium,Roadworks affecting line U6C (medium severity)
DIS-806876,DAMY,6,2026-06-03T21:20:17.000+05:45,2026-06-03T22:37:17.000+05:45,77,Roadworks,medium,Roadworks affecting line 6 (medium severity)
DIS-371222,BLUS,61,2026-04-30T03:16:42.000+05:45,2026-04-30T06:13:42.000+05:45,177,Planned engineering works,medium,Planned engineering works affecting line 61 (medium severity)
DIS-353852,SWWD,R5,2026-06-22T19:19:06.000+05:45,2026-06-22T20:12:06.000+05:45,53,Driver shortage,medium,Driver shortage affecting line R5 (medium severity)
DIS-978856,TDTR,48,2026-04-26T13:01:58.000+05:45,2026-04-26T15:50:58.000+05:45,169,Driver shortage,medium,Driver shortage affecting line 48 (medium severity)
DIS-943109,TDTR,2,2026-05-29T08:50:42.000+05:45,2026-05-29T09:35:42.000+05:45,45,Roadworks,severe,Roadworks affecting line 2 (severe severity)
DIS-331634,WDBC,762,2026-06-13T12:04:02.000+05:45,2026-06-13T15:30:02.000+05:45,206,Roadworks,medium,Roadworks affecting line 762 (medium severity)
DIS-914026,SWWD,901,2026-05-01T17:08:13.000+05:45,2026-05-01T18:32:13.000+05:45,84,Vehicle breakdown,low,Vehicle breakdown affecting line 901 (low severity)
DIS-419992,BLUS,PRH,2026-06-25T06:52:40.000+05:45,2026-06-25T09:50:40.000+05:45,178,Planned engineering works,low,Planned engineering works affecting line PRH (low severity)
DIS-856962,SVCT,TDB,2026-07-02T02:00:05.000+05:45,2026-07-02T05:05:05.000+05:45,185,Vehicle breakdown,medium,Vehicle breakdown affecting line TDB (medium severity)
DIS-377972,SQ,TW1,2026-06-14T15:00:49.000+05:45,2026-06-14T16:04:49.000+05:45,64,Roadworks,medium,Roadworks affecting line TW1 (medium severity)
DIS-450121,DAMY,6,2026-06-05T18:00:31.000+05:45,2026-06-05T19:58:31.000+05:45,118,Roadworks,low,Roadworks affecting line 6 (low severity)
DIS-457432,SWWD,26,2026-04-25T23:38:04.000+05:45,2026-04-26T02:36:04.000+05:45,178,Diversion,low,Diversion affecting line 26 (low severity)
DIS-714963,WDBC,120,2026-05-25T04:02:11.000+05:45,2026-05-25T07:06:11.000+05:45,184,Accident on route,medium,Accident on route affecting line 120 (medium severity)
DIS-964026,SWWD,901,2026-05-25T11:12:49.000+05:45,2026-05-25T13:03:49.000+05:45,111,Roadworks,medium,Roadworks affecting line 901 (medium severity)
DIS-900666,WDBC,ONE,2026-05-07T10:12:21.000+05:45,2026-05-07T13:49:21.000+05:45,217,Traffic congestion,severe,Traffic congestion affecting line ONE (severe severity)
DIS-477412,SVCT,204,2026-05-07T00:56:05.000+05:45,2026-05-07T04:36:05.000+05:45,220,Diversion,severe,Diversion affecting line 204 (severe severity)
DIS-437654,UNIL,U2C,2026-05-23T11:44:24.000+05:45,2026-05-23T13:03:24.000+05:45,79,Vehicle breakdown,high,Vehicle breakdown affecting line U2C (high severity)
DIS-130864,WDBC,C,2026-06-08T00:38:24.000+05:45,2026-06-08T02:13:24.000+05:45,95,Diversion,medium,Diversion affecting line C (medium severity)
DIS-865081,SVCT,201,2026-04-26T06:45:51.000+05:45,2026-04-26T07:04:51.000+05:45,19,Planned engineering works,high,Planned engineering works affecting line 201 (high severity)
DIS-621235,SWWD,8,2026-07-15T07:57:00.000+05:45,2026-07-15T08:38:00.000+05:45,41,Diversion,medium,Diversion affecting line 8 (medium severity)
DIS-126689,BLUS,757,2026-05-12T05:56:10.000+05:45,2026-05-12T06:37:10.000+05:45,41,Accident on route,medium,Accident on route affecting line 757 (medium severity)
DIS-115139,BLUS,13,2026-06-09T06:59:52.000+05:45,2026-06-09T10:18:52.000+05:45,199,Severe weather,medium,Severe weather affecting line 13 (medium severity)
DIS-526492,SWWD,929,2026-05-13T11:55:21.000+05:45,2026-05-13T14:31:21.000+05:45,156,Roadworks,medium,Roadworks affecting line 929 (medium severity)
DIS-896180,WDBC,20,2026-05-10T11:41:55.000+05:45,2026-05-10T13:12:55.000+05:45,91,Driver shortage,severe,Driver shortage affecting line 20 (severe severity)
DIS-782507,DAMY,949,2026-06-28T17:50:23.000+05:45,2026-06-28T21:11:23.000+05:45,201,Planned engineering works,low,Planned engineering works affecting line 949 (low severity)
DIS-403367,WDBC,30,2026-04-23T14:08:58.000+05:45,2026-04-23T16:10:58.000+05:45,122,Road closure,high,Road closure affecting line 30 (high severity)
DIS-289800,WDBC,941,2026-06-15T13:14:33.000+05:45,2026-06-15T16:47:33.000+05:45,213,Traffic congestion,severe,Traffic congestion affecting line 941 (severe severity)
DIS-250428,SWWD,D3,2026-05-15T14:49:08.000+05:45,2026-05-15T17:52:08.000+05:45,183,Planned engineering works,severe,Planned engineering works affecting line D3 (severe severity)
DIS-544850,WDBC,m1,2026-05-31T02:37:40.000+05:45,2026-05-31T06:35:40.000+05:45,238,Accident on route,low,Accident on route affecting line m1 (low severity)
DIS-480426,UNIL,U6H,2026-04-29T16:28:17.000+05:45,2026-04-29T16:56:17.000+05:45,28,Traffic congestion,severe,Traffic congestion affecting line U6H (severe severity)
DIS-686064,TDTR,23,2026-05-26T22:07:58.000+05:45,2026-05-26T22:59:58.000+05:45,52,Diversion,severe,Diversion affecting line 23 (severe severity)
DIS-510813,SVCT,7,2026-04-28T03:17:21.000+05:45,2026-04-28T06:56:21.000+05:45,219,Severe weather,low,Severe weather affecting line 7 (low severity)
DIS-332422,TDTR,22,2026-07-15T09:08:36.000+05:45,2026-07-15T10:46:36.000+05:45,98,Traffic congestion,severe,Traffic congestion affecting line 22 (severe severity)
DIS-349168,SWWD,PR7,2026-06-22T03:24:14.000+05:45,2026-06-22T03:49:14.000+05:45,25,Driver shortage,medium,Driver shortage affecting line PR7 (medium severity)
DIS-870728,SVCT,207,2026-05-20T05:37:09.000+05:45,2026-05-20T07:35:09.000+05:45,118,Roadworks,high,Roadworks affecting line 207 (high severity)
DIS-334311,WDBC,20,2026-04-28T05:03:08.000+05:45,2026-04-28T08:39:08.000+05:45,216,Vehicle breakdown,low,Vehicle breakdown affecting line 20 (low severity)
DIS-800800,BLUS,757,2026-07-13T03:45:38.000+05:45,2026-07-13T07:36:38.000+05:45,231,Diversion,low,Diversion affecting line 757 (low severity)
DIS-872327,SVCT,38,2026-05-12T00:15:22.000+05:45,2026-05-12T03:42:22.000+05:45,207,Roadworks,low,Roadworks affecting line 38 (low severity)
DIS-991257,BLUS,8,2026-06-22T21:36:16.000+05:45,2026-06-22T22:00:16.000+05:45,24,Vehicle breakdown,low,Vehicle breakdown affecting line 8 (low severity)
DIS-318409,BLUS,539,2026-05-14T11:01:41.000+05:45,2026-05-14T12:25:41.000+05:45,84,Traffic congestion,severe,Traffic congestion affecting line 539 (severe severity)
DIS-258467,SWWD,927,2026-07-15T14:30:25.000+05:45,2026-07-15T17:28:25.000+05:45,178,Planned engineering works,low,Planned engineering works affecting line 927 (low severity)
DIS-352690,SVCT,3,2026-05-25T12:19:03.000+05:45,2026-05-25T14:41:03.000+05:45,142,Traffic congestion,high,Traffic congestion affecting line 3 (high severity)
DIS-462121,TDTR,R24,2026-06-11T04:25:28.000+05:45,2026-06-11T07:08:28.000+05:45,163,Traffic congestion,medium,Traffic congestion affecting line R24 (medium severity)
DIS-859270,TDTR,155,2026-07-12T12:03:47.000+05:45,2026-07-12T13:27:47.000+05:45,84,Planned engineering works,medium,Planned engineering works affecting line 155 (medium severity)
DIS-226603,WDBC,NFB,2026-07-03T08:12:43.000+05:45,2026-07-03T11:51:43.000+05:45,219,Road closure,severe,Road closure affecting line NFB (severe severity)
DIS-554350,WDBC,7A,2026-04-23T13:06:30.000+05:45,2026-04-23T16:22:30.000+05:45,196,Severe weather,high,Severe weather affecting line 7A (high severity)
DIS-514931,WDBC,777,2026-05-13T16:06:15.000+05:45,2026-05-13T17:39:15.000+05:45,93,Severe weather,severe,Severe weather affecting line 777 (severe severity)
DIS-931941,SWWD,D2,2026-06-01T06:18:55.000+05:45,2026-06-01T07:05:55.000+05:45,47,Diversion,high,Diversion affecting line D2 (high severity)
DIS-939099,TDTR,NW2,2026-06-29T19:29:30.000+05:45,2026-06-29T20:21:30.000+05:45,52,Road closure,severe,Road closure affecting line NW2 (severe severity)
DIS-290238,DAMY,20,2026-06-22T16:40:44.000+05:45,2026-06-22T17:46:44.000+05:45,66,Diversion,severe,Diversion affecting line 20 (severe severity)
DIS-900492,BLUS,504,2026-07-16T02:02:39.000+05:45,2026-07-16T05:45:39.000+05:45,223,Traffic congestion,severe,Traffic congestion affecting line 504 (severe severity)
DIS-236570,TDTR,217,2026-04-22T19:45:38.000+05:45,2026-04-22T20:20:38.000+05:45,35,Roadworks,low,Roadworks affecting line 217 (low severity)
DIS-316263,SVCT,206,2026-06-01T15:07:57.000+05:45,2026-06-01T18:50:57.000+05:45,223,Road closure,high,Road closure affecting line 206 (high severity)
DIS-290661,TDTR,120,2026-06-14T17:22:39.000+05:45,2026-06-14T20:49:39.000+05:45,207,Traffic congestion,low,Traffic congestion affecting line 120 (low severity)
DIS-471934,BLUS,538,2026-06-11T13:28:20.000+05:45,2026-06-11T14:20:20.000+05:45,52,Traffic congestion,high,Traffic congestion affecting line 538 (high severity)
DIS-186538,DAMY,949,2026-05-27T20:54:36.000+05:45,2026-05-27T23:48:36.000+05:45,174,Diversion,medium,Diversion affecting line 949 (medium severity)
DIS-791339,SVCT,214,2026-04-30T11:20:24.000+05:45,2026-04-30T11:45:24.000+05:45,25,Vehicle breakdown,medium,Vehicle breakdown affecting line 214 (medium severity)
DIS-176196,SVCT,205,2026-05-29T19:06:23.000+05:45,2026-05-29T22:38:23.000+05:45,212,Accident on route,low,Accident on route affecting line 205 (low severity)
DIS-308782,TDTR,14,2026-06-01T22:25:41.000+05:45,2026-06-02T00:55:41.000+05:45,150,Traffic congestion,low,Traffic congestion affecting line 14 (low severity)
DIS-902666,UNIL,U1A,2026-07-20T15:34:07.000+05:45,2026-07-20T18:19:07.000+05:45,165,Severe weather,medium,Severe weather affecting line U1A (medium severity)
DIS-340132,WDBC,112,2026-05-24T12:38:55.000+05:45,2026-05-24T16:16:55.000+05:45,218,Traffic congestion,medium,Traffic congestion affecting line 112 (medium severity)
DIS-968565,UNIL,U1C,2026-06-06T17:22:27.000+05:45,2026-06-06T18:12:27.000+05:45,50,Severe weather,low,Severe weather affecting line U1C (low severity)
DIS-180207,TDTR,48,2026-05-24T18:13:59.000+05:45,2026-05-24T19:43:59.000+05:45,90,Traffic congestion,high,Traffic congestion affecting line 48 (high severity)
DIS-169723,WDBC,X3,2026-07-18T03:36:50.000+05:45,2026-07-18T07:26:50.000+05:45,230,Driver shortage,low,Driver shortage affecting line X3 (low severity)
DIS-693289,SVCT,38,2026-04-28T22:09:58.000+05:45,2026-04-29T00:22:58.000+05:45,133,Traffic congestion,medium,Traffic congestion affecting line 38 (medium severity)
DIS-858809,WDBC,737,2026-07-18T15:08:39.000+05:45,2026-07-18T18:50:39.000+05:45,222,Planned engineering works,severe,Planned engineering works affecting line 737 (severe severity)
DIS-848895,SWWD,R6,2026-06-22T00:46:49.000+05:45,2026-06-22T01:00:49.000+05:45,14,Severe weather,low,Severe weather affecting line R6 (low severity)
DIS-731827,WDBC,35,2026-06-24T14:21:41.000+05:45,2026-06-24T14:40:41.000+05:45,19,Traffic congestion,high,Traffic congestion affecting line 35 (high severity)
DIS-988938,SWWD,X7,2026-06-24T12:35:16.000+05:45,2026-06-24T16:34:16.000+05:45,239,Severe weather,severe,Severe weather affecting line X7 (severe severity)
DIS-691918,WDBC,NFR,2026-07-14T19:35:42.000+05:45,2026-07-14T21:34:42.000+05:45,119,Diversion,low,Diversion affecting line NFR (low severity)
DIS-457233,TDTR,152,2026-06-12T05:02:27.000+05:45,2026-06-12T06:32:27.000+05:45,90,Accident on route,high,Accident on route affecting line 152 (high severity)
DIS-742582,BLUS,61,2026-04-28T02:15:23.000+05:45,2026-04-28T02:28:23.000+05:45,13,Accident on route,severe,Accident on route affecting line 61 (severe severity)
DIS-554237,BLUS,19a,2026-06-09T13:49:24.000+05:45,2026-06-09T14:46:24.000+05:45,57,Planned engineering works,low,Planned engineering works affecting line 19a (low severity)
DIS-978412,TDTR,120,2026-05-01T09:10:46.000+05:45,2026-05-01T10:29:46.000+05:45,79,Traffic congestion,low,Traffic congestion affecting line 120 (low severity)
DIS-993238,SVCT,TDB,2026-05-02T13:32:45.000+05:45,2026-05-02T14:38:45.000+05:45,66,Severe weather,high,Severe weather affecting line TDB (high severity)
DIS-493440,WDBC,NFB,2026-06-02T20:51:58.000+05:45,2026-06-03T00:23:58.000+05:45,212,Vehicle breakdown,low,Vehicle breakdown affecting line NFB (low severity)
DIS-965750,WDBC,RG2,2026-06-17T14:10:29.000+05:45,2026-06-17T14:31:29.000+05:45,21,Vehicle breakdown,medium,Vehicle breakdown affecting line RG2 (medium severity)
DIS-378823,WDBC,L5,2026-05-23T06:00:08.000+05:45,2026-05-23T07:17:08.000+05:45,77,Traffic congestion,low,Traffic congestion affecting line L5 (low severity)
DIS-970847,TDTR,9,2026-05-31T01:33:29.000+05:45,2026-05-31T02:28:29.000+05:45,55,Traffic congestion,severe,Traffic congestion affecting line 9 (severe severity)
DIS-162288,WDBC,13A,2026-05-29T18:02:37.000+05:45,2026-05-29T18:23:37.000+05:45,21,Planned engineering works,severe,Planned engineering works affecting line 13A (severe severity)
DIS-601881,BLUS,QC,2026-06-15T14:14:34.000+05:45,2026-06-15T18:06:34.000+05:45,232,Accident on route,severe,Accident on route affecting line QC (severe severity)
DIS-709692,DAMY,CR9,2026-04-28T18:05:23.000+05:45,2026-04-28T21:05:23.000+05:45,180,Diversion,low,Diversion affecting line CR9 (low severity)
DIS-378269,TDTR,120,2026-07-14T22:22:21.000+05:45,2026-07-14T23:50:21.000+05:45,88,Diversion,low,Diversion affecting line 120 (low severity)
DIS-440184,SVCT,207,2026-07-13T15:11:09.000+05:45,2026-07-13T17:33:09.000+05:45,142,Traffic congestion,severe,Traffic congestion affecting line 207 (severe severity)
DIS-130695,SVCT,3,2026-06-11T05:51:50.000+05:45,2026-06-11T08:43:50.000+05:45,172,Vehicle breakdown,medium,Vehicle breakdown affecting line 3 (medium severity)
DIS-544467,DAMY,CR7,2026-05-11T00:35:07.000+05:45,2026-05-11T01:29:07.000+05:45,54,Diversion,severe,Diversion affecting line CR7 (severe severity)
DIS-163047,WDBC,1C,2026-05-27T17:01:57.000+05:45,2026-05-27T20:33:57.000+05:45,212,Road closure,high,Road closure affecting line 1C (high severity)
DIS-174501,WDBC,X3,2026-07-13T13:39:55.000+05:45,2026-07-13T17:10:55.000+05:45,211,Diversion,medium,Diversion affecting line X3 (medium severity)
DIS-141963,WDBC,31,2026-06-30T08:57:11.000+05:45,2026-06-30T09:48:11.000+05:45,51,Vehicle breakdown,high,Vehicle breakdown affecting line 31 (high severity)
DIS-157583,WDBC,7B,2026-07-19T13:13:15.000+05:45,2026-07-19T15:57:15.000+05:45,164,Road closure,medium,Road closure affecting line 7B (medium severity)
DIS-430406,UNIL,U2B,2026-06-07T11:23:28.000+05:45,2026-06-07T14:55:28.000+05:45,212,Driver shortage,high,Driver shortage affecting line U2B (high severity)
DIS-103852,BLUS,3,2026-06-23T16:29:14.000+05:45,2026-06-23T18:54:14.000+05:45,145,Vehicle breakdown,high,Vehicle breakdown affecting line 3 (high severity)
DIS-118392,BLUS,8,2026-06-23T01:48:25.000+05:45,2026-06-23T05:10:25.000+05:45,202,Planned engineering works,low,Planned engineering works affecting line 8 (low severity)
DIS-227369,WDBC,10,2026-07-10T02:52:59.000+05:45,2026-07-10T05:41:59.000+05:45,169,Roadworks,low,Roadworks affecting line 10 (low severity)
DIS-325897,WDBC,1A,2026-05-31T07:24:53.000+05:45,2026-05-31T09:45:53.000+05:45,141,Road closure,low,Road closure affecting line 1A (low severity)
DIS-810721,WDBC,7A,2026-06-22T02:30:53.000+05:45,2026-06-22T05:50:53.000+05:45,200,Diversion,high,Diversion affecting line 7A (high severity)
DIS-220637,TDTR,152,2026-05-19T00:17:42.000+05:45,2026-05-19T03:33:42.000+05:45,196,Traffic congestion,medium,Traffic congestion affecting line 152 (medium severity)
DIS-774034,WDBC,RG2,2026-07-12T01:43:34.000+05:45,2026-07-12T03:01:34.000+05:45,78,Accident on route,low,Accident on route affecting line RG2 (low severity)
DIS-350178,SVCT,3,2026-06-05T03:07:22.000+05:45,2026-06-05T04:36:22.000+05:45,89,Planned engineering works,high,Planned engineering works affecting line 3 (high severity)
DIS-107802,WDBC,m2,2026-07-13T12:18:35.000+05:45,2026-07-13T13:05:35.000+05:45,47,Accident on route,severe,Accident on route affecting line m2 (severe severity)
DIS-641616,WDBC,11,2026-06-08T01:40:11.000+05:45,2026-06-08T05:24:11.000+05:45,224,Diversion,medium,Diversion affecting line 11 (medium severity)
DIS-857664,SWWD,101,2026-05-06T11:51:05.000+05:45,2026-05-06T15:28:05.000+05:45,217,Planned engineering works,severe,Planned engineering works affecting line 101 (severe severity)
DIS-141002,SVCT,SL,2026-06-17T04:30:29.000+05:45,2026-06-17T04:46:29.000+05:45,16,Traffic congestion,medium,Traffic congestion affecting line SL (medium severity)
DIS-891430,WDBC,31,2026-05-05T08:06:59.000+05:45,2026-05-05T11:28:59.000+05:45,202,Diversion,low,Diversion affecting line 31 (low severity)
DIS-637188,WDBC,L5,2026-04-21T10:14:35.000+05:45,2026-04-21T13:53:35.000+05:45,219,Roadworks,low,Roadworks affecting line L5 (low severity)
DIS-979066,TDTR,155,2026-07-12T02:16:44.000+05:45,2026-07-12T05:31:44.000+05:45,195,Roadworks,high,Roadworks affecting line 155 (high severity)
DIS-731968,WDBC,L5,2026-05-27T21:46:55.000+05:45,2026-05-28T01:17:55.000+05:45,211,Roadworks,high,Roadworks affecting line L5 (high severity)
DIS-865414,TDTR,158,2026-06-23T23:51:20.000+05:45,2026-06-24T02:16:20.000+05:45,145,Diversion,high,Diversion affecting line 158 (high severity)
DIS-880929,SWWD,29,2026-05-21T06:33:14.000+05:45,2026-05-21T08:33:14.000+05:45,120,Traffic congestion,high,Traffic congestion affecting line 29 (high severity)
DIS-175315,SVCT,TNB,2026-07-08T03:30:50.000+05:45,2026-07-08T07:08:50.000+05:45,218,Road closure,severe,Road closure affecting line TNB (severe severity)
DIS-900466,TDTR,12,2026-05-10T18:46:46.000+05:45,2026-05-10T18:58:46.000+05:45,12,Traffic congestion,severe,Traffic congestion affecting line 12 (severe severity)
DIS-339658,WDBC,RG2,2026-05-18T20:03:29.000+05:45,2026-05-18T22:32:29.000+05:45,149,Traffic congestion,severe,Traffic congestion affecting line RG2 (severe severity)
DIS-552175,WDBC,22,2026-07-07T13:35:40.000+05:45,2026-07-07T16:22:40.000+05:45,167,Driver shortage,high,Driver shortage affecting line 22 (high severity)
DIS-745263,SWWD,X2,2026-06-26T20:12:44.000+05:45,2026-06-26T22:49:44.000+05:45,157,Road closure,high,Road closure affecting line X2 (high severity)
DIS-475771,SVCT,214,2026-06-07T16:45:55.000+05:45,2026-06-07T20:38:55.000+05:45,233,Planned engineering works,high,Planned engineering works affecting line 214 (high severity)
DIS-725160,TDTR,15,2026-07-12T23:02:13.000+05:45,2026-07-13T00:18:13.000+05:45,76,Planned engineering works,low,Planned engineering works affecting line 15 (low severity)
DIS-626016,TDTR,156,2026-05-07T09:40:28.000+05:45,2026-05-07T10:39:28.000+05:45,59,Driver shortage,high,Driver shortage affecting line 156 (high severity)
DIS-735306,SWWD,937,2026-07-05T10:39:59.000+05:45,2026-07-05T13:50:59.000+05:45,191,Traffic congestion,low,Traffic congestion affecting line 937 (low severity)
DIS-973977,WDBC,24,2026-07-09T00:26:14.000+05:45,2026-07-09T03:11:14.000+05:45,165,Vehicle breakdown,high,Vehicle breakdown affecting line 24 (high severity)
DIS-104514,SWWD,X7R,2026-05-16T16:14:29.000+05:45,2026-05-16T18:39:29.000+05:45,145,Traffic congestion,low,Traffic congestion affecting line X7R (low severity)
DIS-641299,BLUS,635,2026-05-31T08:20:11.000+05:45,2026-05-31T10:21:11.000+05:45,121,Traffic congestion,severe,Traffic congestion affecting line 635 (severe severity)
DIS-722282,BLUS,504,2026-05-02T16:02:16.000+05:45,2026-05-02T19:13:16.000+05:45,191,Driver shortage,severe,Driver shortage affecting line 504 (severe severity)
DIS-364729,SVCT,12,2026-07-19T22:20:48.000+05:45,2026-07-19T23:25:48.000+05:45,65,Roadworks,low,Roadworks affecting line 12 (low severity)
DIS-793663,BLUS,503,2026-06-24T11:54:45.000+05:45,2026-06-24T14:19:45.000+05:45,145,Road closure,severe,Road closure affecting line 503 (severe severity)
DIS-579096,SVCT,TDB,2026-07-12T01:00:19.000+05:45,2026-07-12T03:50:19.000+05:45,170,Vehicle breakdown,high,Vehicle breakdown affecting line TDB (high severity)
DIS-606111,SWWD,R5,2026-07-06T14:48:34.000+05:45,2026-07-06T17:06:34.000+05:45,138,Road closure,medium,Road closure affecting line R5 (medium severity)
DIS-268389,BLUS,12,2026-06-02T04:57:11.000+05:45,2026-06-02T05:22:11.000+05:45,25,Diversion,high,Diversion affecting line 12 (high severity)
DIS-371888,SVCT,200,2026-06-01T08:57:28.000+05:45,2026-06-01T09:21:28.000+05:45,24,Planned engineering works,medium,Planned engineering works affecting line 200 (medium severity)
DIS-634084,SVCT,2,2026-05-18T02:24:49.000+05:45,2026-05-18T05:34:49.000+05:45,190,Road closure,high,Road closure affecting line 2 (high severity)
DIS-449187,SWWD,PR7,2026-06-28T16:20:55.000+05:45,2026-06-28T16:45:55.000+05:45,25,Diversion,medium,Diversion affecting line PR7 (medium severity)
DIS-604040,TDTR,X76,2026-04-28T06:28:01.000+05:45,2026-04-28T09:48:01.000+05:45,200,Diversion,medium,Diversion affecting line X76 (medium severity)
DIS-122125,WDBC,36,2026-05-09T16:09:12.000+05:45,2026-05-09T19:52:12.000+05:45,223,Roadworks,high,Roadworks affecting line 36 (high severity)
DIS-918231,SVCT,206,2026-05-28T02:10:28.000+05:45,2026-05-28T05:02:28.000+05:45,172,Traffic congestion,high,Traffic congestion affecting line 206 (high severity)
DIS-771546,TDTR,23,2026-04-29T09:39:37.000+05:45,2026-04-29T11:35:37.000+05:45,116,Planned engineering works,medium,Planned engineering works affecting line 23 (medium severity)
DIS-850694,SWWD,R4,2026-06-06T05:00:28.000+05:45,2026-06-06T06:52:28.000+05:45,112,Planned engineering works,high,Planned engineering works affecting line R4 (high severity)
DIS-466714,WDBC,NFR,2026-06-21T23:48:07.000+05:45,2026-06-22T01:03:07.000+05:45,75,Planned engineering works,medium,Planned engineering works affecting line NFR (medium severity)
DIS-341486,TDTR,9,2026-06-17T05:58:51.000+05:45,2026-06-17T09:55:51.000+05:45,237,Driver shortage,high,Driver shortage affecting line 9 (high severity)
DIS-184749,SWWD,2,2026-06-21T02:08:34.000+05:45,2026-06-21T04:02:34.000+05:45,114,Roadworks,high,Roadworks affecting line 2 (high severity)
DIS-156452,UNIL,U6H,2026-06-11T03:02:41.000+05:45,2026-06-11T03:55:41.000+05:45,53,Driver shortage,low,Driver shortage affecting line U6H (low severity)
DIS-674665,SVCT,12,2026-06-20T23:17:10.000+05:45,2026-06-21T00:20:10.000+05:45,63,Accident on route,high,Accident on route affecting line 12 (high severity)
DIS-741816,BLUS,1,2026-04-27T13:21:32.000+05:45,2026-04-27T16:05:32.000+05:45,164,Accident on route,severe,Accident on route affecting line 1 (severe severity)
DIS-570661,SWWD,D2,2026-05-13T11:47:57.000+05:45,2026-05-13T12:02:57.000+05:45,15,Driver shortage,high,Driver shortage affecting line D2 (high severity)
DIS-734029,SWWD,650,2026-05-22T22:18:30.000+05:45,2026-05-22T23:50:30.000+05:45,92,Vehicle breakdown,low,Vehicle breakdown affecting line 650 (low severity)
DIS-111145,SVCT,207,2026-05-19T17:32:46.000+05:45,2026-05-19T19:55:46.000+05:45,143,Traffic congestion,high,Traffic congestion affecting line 207 (high severity)
DIS-555079,WDBC,5,2026-07-04T04:53:18.000+05:45,2026-07-04T06:29:18.000+05:45,96,Roadworks,high,Roadworks affecting line 5 (high severity)
DIS-125937,BLUS,635,2026-05-15T01:34:59.000+05:45,2026-05-15T05:07:59.000+05:45,213,Traffic congestion,high,Traffic congestion affecting line 635 (high severity)
DIS-684484,DAMY,CR7,2026-05-25T18:51:48.000+05:45,2026-05-25T20:21:48.000+05:45,90,Roadworks,medium,Roadworks affecting line CR7 (medium severity)
DIS-768741,TDTR,920,2026-05-08T05:43:49.000+05:45,2026-05-08T08:32:49.000+05:45,169,Vehicle breakdown,medium,Vehicle breakdown affecting line 920 (medium severity)
DIS-569948,SQ,TW2,2026-06-23T04:26:35.000+05:45,2026-06-23T04:55:35.000+05:45,29,Vehicle breakdown,medium,Vehicle breakdown affecting line TW2 (medium severity)
DIS-330195,WDBC,737,2026-06-24T16:11:33.000+05:45,2026-06-24T18:46:33.000+05:45,155,Severe weather,medium,Severe weather affecting line 737 (medium severity)
DIS-404414,DAMY,1,2026-06-13T18:06:52.000+05:45,2026-06-13T21:11:52.000+05:45,185,Driver shortage,high,Driver shortage affecting line 1 (high severity)
DIS-658622,SVCT,7,2026-06-09T22:08:48.000+05:45,2026-06-10T01:59:48.000+05:45,231,Accident on route,medium,Accident on route affecting line 7 (medium severity)
DIS-822180,SWWD,29,2026-05-31T13:11:51.000+05:45,2026-05-31T13:39:51.000+05:45,28,Planned engineering works,low,Planned engineering works affecting line 29 (low severity)
DIS-901880,WDBC,m2,2026-05-04T15:15:49.000+05:45,2026-05-04T15:31:49.000+05:45,16,Planned engineering works,high,Planned engineering works affecting line m2 (high severity)
DIS-709524,TDTR,153,2026-06-02T14:43:23.000+05:45,2026-06-02T17:36:23.000+05:45,173,Diversion,severe,Diversion affecting line 153 (severe severity)
DIS-380465,WDBC,13A,2026-05-07T22:20:20.000+05:45,2026-05-08T01:36:20.000+05:45,196,Accident on route,high,Accident on route affecting line 13A (high severity)
DIS-508972,WDBC,8,2026-05-29T20:21:37.000+05:45,2026-05-29T22:39:37.000+05:45,138,Road closure,medium,Road closure affecting line 8 (medium severity)
DIS-630875,WDBC,125,2026-07-03T16:36:57.000+05:45,2026-07-03T17:49:57.000+05:45,73,Road closure,low,Road closure affecting line 125 (low severity)
