disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-361489,DAMY,20,2026-05-11T07:35:19.000+05:45,2026-05-11T11:04:19.000+05:45,209,Roadworks,severe,Roadworks affecting line 20 (severe severity)
DIS-607689,WDBC,14,2026-06-21T10:22:10.000+05:45,2026-06-21T11:57:10.000+05:45,95,Planned engineering works,severe,Planned engineering works affecting line 14 (severe severity)
DIS-499283,SVCT,1,2026-07-12T10:16:37.000+05:45,2026-07-12T13:22:37.000+05:45,186,Planned engineering works,high,Planned engineering works affecting line 1 (high severity)
DIS-205706,TDTR,155,2026-06-08T21:43:53.000+05:45,2026-06-08T23:13:53.000+05:45,90,Planned engineering works,medium,Planned engineering works affecting line 155 (medium severity)
DIS-871205,WDBC,6,2026-05-29T17:36:32.000+05:45,2026-05-29T18:55:32.000+05:45,79,Planned engineering works,severe,Planned engineering works affecting line 6 (severe severity)
DIS-244229,WDBC,112,2026-07-18T18:30:12.000+05:45,2026-07-18T20:31:12.000+05:45,121,Road closure,severe,Road closure affecting line 112 (severe severity)
DIS-721053,SVCT,214,2026-04-26T09:03:02.000+05:45,2026-04-26T10:20:02.000+05:45,77,Traffic congestion,high,Traffic congestion affecting line 214 (high severity)
DIS-113899,SWWD,R10,2026-06-04T06:51:43.000+05:45,2026-06-04T10:44:43.000+05:45,233,Traffic congestion,medium,Traffic congestion affecting line R10 (medium severity)
DIS-419660,SWWD,908,2026-07-11T06:40:41.000+05:45,2026-07-11T07:52:41.000+05:45,72,Traffic congestion,low,Traffic congestion affecting line 908 (low severity)
DIS-577165,WDBC,940,2026-04-25T00:02:27.000+05:45,2026-04-25T02:01:27.000+05:45,119,Road closure,low,Road closure affecting line 940 (low severity)
DIS-476300,TDTR,156,2026-07-10T15:35:02.000+05:45,2026-07-10T19:19:02.000+05:45,224,Traffic congestion,medium,Traffic congestion affecting line 156 (medium severity)
DIS-436438,SVCT,201,2026-06-08T20:16:27.000+05:45,2026-06-08T20:47:27.000+05:45,31,Vehicle breakdown,medium,Vehicle breakdown affecting line 201 (medium severity)
DIS-715508,SVCT,206,2026-05-19T13:14:53.000+05:45,2026-05-19T14:15:53.000+05:45,61,Vehicle breakdown,medium,Vehicle breakdown affecting line 206 (medium severity)
DIS-900969,WDBC,14,2026-05-18T12:42:20.000+05:45,2026-05-18T16:03:20.000+05:45,201,Accident on route,medium,Accident on route affecting line 14 (medium severity)
DIS-406926,SWWD,937,2026-05-23T09:10:16.000+05:45,2026-05-23T10:31:16.000+05:45,81,Driver shortage,medium,Driver shortage affecting line 937 (medium severity)
DIS-140354,WDBC,C,2026-07-02T23:39:51.000+05:45,2026-07-03T02:48:51.000+05:45,189,Accident on route,medium,Accident on route affecting line C (medium severity)
DIS-945597,TDTR,120,2026-07-20T05:27:45.000+05:45,2026-07-20T06:16:45.000+05:45,49,Vehicle breakdown,high,Vehicle breakdown affecting line 120 (high severity)
DIS-124453,BLUS,19,2026-05-29T18:27:09.000+05:45,2026-05-29T20:03:09.000+05:45,96,Traffic congestion,medium,Traffic congestion affecting line 19 (medium severity)
DIS-784508,WDBC,60,2026-07-18T08:38:25.000+05:45,2026-07-18T10:11:25.000+05:45,93,Driver shortage,severe,Driver shortage affecting line 60 (severe severity)
DIS-587300,WDBC,4,2026-04-21T22:46:50.000+05:45,2026-04-22T02:00:50.000+05:45,194,Traffic congestion,severe,Traffic congestion affecting line 4 (severe severity)
DIS-768654,TDTR,152,2026-05-24T03:12:32.000+05:45,2026-05-24T04:58:32.000+05:45,106,Road closure,medium,Road closure affecting line 152 (medium severity)
DIS-914859,TDTR,15,2026-06-11T05:22:43.000+05:45,2026-06-11T07:31:43.000+05:45,129,Vehicle breakdown,severe,Vehicle breakdown affecting line 15 (severe severity)
DIS-511752,WDBC,31,2026-05-02T13:22:15.000+05:45,2026-05-02T17:11:15.000+05:45,229,Diversion,high,Diversion affecting line 31 (high severity)
DIS-271694,WDBC,775,2026-06-25T22:23:41.000+05:45,2026-06-26T01:26:41.000+05:45,183,Vehicle breakdown,high,Vehicle breakdown affecting line 775 (high severity)
DIS-607589,SWWD,R12,2026-04-23T03:21:48.000+05:45,2026-04-23T04:54:48.000+05:45,93,Road closure,high,Road closure affecting line R12 (high severity)
DIS-125117,WDBC,761,2026-06-29T17:56:56.000+05:45,2026-06-29T19:01:56.000+05:45,65,Severe weather,medium,Severe weather affecting line 761 (medium severity)
DIS-494658,UNIL,U2B,2026-05-14T06:59:44.000+05:45,2026-05-14T09:43:44.000+05:45,164,Road closure,severe,Road closure affecting line U2B (severe severity)
DIS-131829,SVCT,37,2026-06-07T15:30:16.000+05:45,2026-06-07T16:58:16.000+05:45,88,Planned engineering works,medium,Planned engineering works affecting line 37 (medium severity)
DIS-906193,SVCT,5,2026-06-20T03:01:01.000+05:45,2026-06-20T05:09:01.000+05:45,128,Road closure,medium,Road closure affecting line 5 (medium severity)
DIS-704549,BLUS,504,2026-05-26T10:08:50.000+05:45,2026-05-26T13:34:50.000+05:45,206,Driver shortage,medium,Driver shortage affecting line 504 (medium severity)
DIS-852513,TDTR,217,2026-05-05T01:40:08.000+05:45,2026-05-05T04:33:08.000+05:45,173,Roadworks,severe,Roadworks affecting line 217 (severe severity)
DIS-593872,BLUS,503,2026-06-05T23:47:43.000+05:45,2026-06-06T02:57:43.000+05:45,190,Accident on route,severe,Accident on route affecting line 503 (severe severity)
DIS-801269,SVCT,1,2026-05-07T16:51:48.000+05:45,2026-05-07T17:29:48.000+05:45,38,Accident on route,low,Accident on route affecting line 1 (low severity)
DIS-177321,BLUS,10,2026-07-01T19:49:51.000+05:45,2026-07-01T20:49:51.000+05:45,60,Planned engineering works,high,Planned engineering works affecting line 10 (high severity)
DIS-306772,SVCT,37,2026-04-29T10:22:27.000+05:45,2026-04-29T11:15:27.000+05:45,53,Driver shortage,low,Driver shortage affecting line 37 (low severity)
DIS-201815,TDTR,15,2026-06-30T05:12:22.000+05:45,2026-06-30T08:14:22.000+05:45,182,Driver shortage,low,Driver shortage affecting line 15 (low severity)
DIS-920486,TDTR,9,2026-06-01T05:23:43.000+05:45,2026-06-01T07:35:43.000+05:45,132,Road closure,low,Road closure affecting line 9 (low severity)
DIS-859718,SWWD,603,2026-06-01T05:00:53.000+05:45,2026-06-01T07:35:53.000+05:45,155,Diversion,severe,Diversion affecting line 603 (severe severity)
DIS-659872,SWWD,44,2026-06-24T17:29:33.000+05:45,2026-06-24T19:16:33.000+05:45,107,Traffic congestion,medium,Traffic congestion affecting line 44 (medium severity)
DIS-284545,TDTR,R26,2026-05-25T09:45:53.000+05:45,2026-05-25T13:04:53.000+05:45,199,Accident on route,medium,Accident on route affecting line R26 (medium severity)
DIS-217765,WDBC,762,2026-05-25T20:05:38.000+05:45,2026-05-25T23:54:38.000+05:45,229,Traffic congestion,low,Traffic congestion affecting line 762 (low severity)
DIS-114758,SVCT,203,2026-06-15T15:18:59.000+05:45,2026-06-15T17:02:59.000+05:45,104,Planned engineering works,medium,Planned engineering works affecting line 203 (medium severity)
DIS-312323,SVCT,212,2026-05-25T19:27:34.000+05:45,2026-05-25T21:51:34.000+05:45,144,Diversion,medium,Diversion affecting line 212 (medium severity)
DIS-502269,WDBC,17,2026-06-17T00:48:13.000+05:45,2026-06-17T01:05:13.000+05:45,17,Road closure,high,Road closure affecting line 17 (high severity)
DIS-979287,SVCT,209,2026-06-27T10:36:49.000+05:45,2026-06-27T13:54:49.000+05:45,198,Driver shortage,low,Driver shortage affecting line 209 (low severity)
DIS-222654,WDBC,81,2026-04-22T06:26:27.000+05:45,2026-04-22T07:24:27.000+05:45,58,Driver shortage,severe,Driver shortage affecting line 81 (severe severity)
DIS-194101,DAMY,1,2026-06-10T07:27:36.000+05:45,2026-06-10T08:41:36.000+05:45,74,Diversion,high,Diversion affecting line 1 (high severity)
DIS-552418,SWWD,901,2026-07-16T16:25:16.000+05:45,2026-07-16T18:18:16.000+05:45,113,Driver shortage,severe,Driver shortage affecting line 901 (severe severity)
DIS-961018,BLUS,28,2026-05-15T04:32:22.000+05:45,2026-05-15T06:19:22.000+05:45,107,Severe weather,high,Severe weather affecting line 28 (high severity)
DIS-478702,SVCT,59,2026-05-24T18:36:03.000+05:45,2026-05-24T20:09:03.000+05:45,93,Diversion,low,Diversion affecting line 59 (low severity)
DIS-551115,SVCT,63,2026-04-30T04:15:52.000+05:45,2026-04-30T07:09:52.000+05:45,174,Road closure,high,Road closure affecting line 63 (high severity)
DIS-674588,SVCT,12,2026-04-27T02:44:48.000+05:45,2026-04-27T03:12:48.000+05:45,28,Vehicle breakdown,low,Vehicle breakdown affecting line 12 (low severity)
DIS-631155,WDBC,70,2026-07-04T15:53:12.000+05:45,2026-07-04T19:50:12.000+05:45,237,Planned engineering works,high,Planned engineering works affecting line 70 (high severity)
DIS-659040,BLUS,504,2026-06-26T11:30:23.000+05:45,2026-06-26T14:30:23.000+05:45,180,Diversion,low,Diversion affecting line 504 (low severity)
DIS-578464,WDBC,14,2026-06-16T10:27:16.000+05:45,2026-06-16T13:11:16.000+05:45,164,Diversion,low,Diversion affecting line 14 (low severity)
DIS-887941,SWWD,37,2026-05-13T05:14:13.000+05:45,2026-05-13T07:16:13.000+05:45,122,Roadworks,high,Roadworks affecting line 37 (high severity)
DIS-215027,UNIL,U1C,2026-05-24T12:58:03.000+05:45,2026-05-24T14:39:03.000+05:45,101,Traffic congestion,low,Traffic congestion affecting line U1C (low severity)
DIS-254025,TDTR,48,2026-05-03T18:28:17.000+05:45,2026-05-03T20:44:17.000+05:45,136,Vehicle breakdown,medium,Vehicle breakdown affecting line 48 (medium severity)
DIS-620777,TDTR,48A,2026-05-30T19:02:30.000+05:45,2026-05-30T22:34:30.000+05:45,212,Planned engineering works,high,Planned engineering works affecting line 48A (high severity)
DIS-554110,SQ,TB1,2026-04-30T09:09:02.000+05:45,2026-04-30T11:21:02.000+05:45,132,Severe weather,medium,Severe weather affecting line TB1 (medium severity)
DIS-891010,TDTR,158,2026-05-08T22:36:59.000+05:45,2026-05-09T01:30:59.000+05:45,174,Roadworks,medium,Roadworks affecting line 158 (medium severity)
DIS-798722,BLUS,1,2026-07-17T13:59:41.000+05:45,2026-07-17T17:26:41.000+05:45,207,Driver shortage,high,Driver shortage affecting line 1 (high severity)
DIS-722923,WDBC,112,2026-06-21T03:41:22.000+05:45,2026-06-21T03:54:22.000+05:45,13,Accident on route,severe,Accident on route affecting line 112 (severe severity)
DIS-893027,SVCT,201,2026-06-20T08:06:03.000+05:45,2026-06-20T08:27:03.000+05:45,21,Traffic congestion,high,Traffic congestion affecting line 201 (high severity)
DIS-116617,WDBC,NFR,2026-06-05T20:03:08.000+05:45,2026-06-05T22:06:08.000+05:45,123,Vehicle breakdown,severe,Vehicle breakdown affecting line NFR (severe severity)
DIS-599925,SVCT,TNB,2026-06-07T04:37:03.000+05:45,2026-06-07T08:04:03.000+05:45,207,Vehicle breakdown,severe,Vehicle breakdown affecting line TNB (severe severity)
DIS-992603,SWWD,2A,2026-06-01T20:21:11.000+05:45,2026-06-01T23:26:11.000+05:45,185,Severe weather,medium,Severe weather affecting line 2A (medium severity)
DIS-757205,SWWD,PR7,2026-06-14T17:15:32.000+05:45,2026-06-14T20:37:32.000+05:45,202,Road closure,medium,Road closure affecting line PR7 (medium severity)
DIS-605427,SVCT,211,2026-07-05T00:33:19.000+05:45,2026-07-05T02:11:19.000+05:45,98,Diversion,severe,Diversion affecting line 211 (severe severity)
DIS-113799,SVCT,1,2026-07-04T01:14:02.000+05:45,2026-07-04T02:48:02.000+05:45,94,Road closure,medium,Road closure affecting line 1 (medium severity)
DIS-161123,WDBC,7A,2026-07-06T02:33:14.000+05:45,2026-07-06T06:07:14.000+05:45,214,Traffic congestion,severe,Traffic congestion affecting line 7A (severe severity)
DIS-572947,SVCT,211,2026-07-05T18:55:40.000+05:45,2026-07-05T19:26:40.000+05:45,31,Driver shortage,severe,Driver shortage affecting line 211 (severe severity)
DIS-704008,SWWD,R1,2026-04-24T19:05:00.000+05:45,2026-04-24T22:39:00.000+05:45,214,Road closure,severe,Road closure affecting line R1 (severe severity)
DIS-491414,DAMY,CR8,2026-05-28T16:00:53.000+05:45,2026-05-28T17:55:53.000+05:45,115,Diversion,medium,Diversion affecting line CR8 (medium severity)
DIS-581878,TDTR,X76,2026-07-19T23:03:40.000+05:45,2026-07-20T00:25:40.000+05:45,82,Diversion,medium,Diversion affecting line X76 (medium severity)
DIS-213969,WDBC,14,2026-05-02T06:30:12.000+05:45,2026-05-02T07:11:12.000+05:45,41,Vehicle breakdown,severe,Vehicle breakdown affecting line 14 (severe severity)
DIS-472497,SWWD,901,2026-05-11T03:38:28.000+05:45,2026-05-11T04:03:28.000+05:45,25,Accident on route,severe,Accident on route affecting line 901 (severe severity)
DIS-358708,WDBC,m1,2026-05-31T18:20:39.000+05:45,2026-05-31T18:53:39.000+05:45,33,Traffic congestion,medium,Traffic congestion affecting line m1 (medium severity)
DIS-340070,DAMY,6,2026-05-26T04:28:01.000+05:45,2026-05-26T05:28:01.000+05:45,60,Vehicle breakdown,low,Vehicle breakdown affecting line 6 (low severity)
DIS-246795,TDTR,16,2026-06-05T06:05:58.000+05:45,2026-06-05T07:12:58.000+05:45,67,Roadworks,medium,Roadworks affecting line 16 (medium severity)
DIS-467071,BLUS,13,2026-04-29T00:44:24.000+05:45,2026-04-29T01:34:24.000+05:45,50,Diversion,low,Diversion affecting line 13 (low severity)
DIS-757843,BLUS,539,2026-04-25T16:52:39.000+05:45,2026-04-25T20:11:39.000+05:45,199,Accident on route,medium,Accident on route affecting line 539 (medium severity)
DIS-447085,BLUS,5,2026-07-04T10:34:23.000+05:45,2026-07-04T11:24:23.000+05:45,50,Accident on route,low,Accident on route affecting line 5 (low severity)
DIS-641397,BLUS,539,2026-05-06T13:37:04.000+05:45,2026-05-06T17:28:04.000+05:45,231,Road closure,medium,Road closure affecting line 539 (medium severity)
DIS-481446,BLUS,N18,2026-06-16T16:33:34.000+05:45,2026-06-16T19:36:34.000+05:45,183,Driver shortage,low,Driver shortage affecting line N18 (low severity)
DIS-649920,SWWD,R14,2026-05-23T21:36:33.000+05:45,2026-05-23T23:16:33.000+05:45,100,Driver shortage,high,Driver shortage affecting line R14 (high severity)
DIS-758701,SQ,DEAD,2026-06-21T09:06:01.000+05:45,2026-06-21T12:44:01.000+05:45,218,Road closure,severe,Road closure affecting line DEAD (severe severity)
DIS-433830,SWWD,PR7,2026-04-30T19:17:19.000+05:45,2026-04-30T19:37:19.000+05:45,20,Planned engineering works,low,Planned engineering works affecting line PR7 (low severity)
DIS-625500,SWWD,PR3,2026-06-13T23:28:51.000+05:45,2026-06-14T00:59:51.000+05:45,91,Severe weather,medium,Severe weather affecting line PR3 (medium severity)
DIS-743968,WDBC,12,2026-06-25T04:05:34.000+05:45,2026-06-25T04:18:34.000+05:45,13,Severe weather,severe,Severe weather affecting line 12 (severe severity)
DIS-327064,WDBC,1A,2026-07-06T07:49:21.000+05:45,2026-07-06T09:39:21.000+05:45,110,Road closure,medium,Road closure affecting line 1A (medium severity)
DIS-583928,WDBC,m1,2026-05-04T15:29:22.000+05:45,2026-05-04T19:16:22.000+05:45,227,Diversion,high,Diversion affecting line m1 (high severity)
DIS-606883,SWWD,R14,2026-06-08T08:09:30.000+05:45,2026-06-08T11:28:30.000+05:45,199,Traffic congestion,medium,Traffic congestion affecting line R14 (medium severity)
DIS-754282,BLUS,504,2026-07-10T13:46:22.000+05:45,2026-07-10T15:37:22.000+05:45,111,Traffic congestion,severe,Traffic congestion affecting line 504 (severe severity)
DIS-804208,SWWD,R4,2026-06-06T22:28:43.000+05:45,2026-06-06T23:40:43.000+05:45,72,Planned engineering works,high,Planned engineering works affecting line R4 (high severity)
DIS-190742,TDTR,152,2026-06-08T23:56:32.000+05:45,2026-06-09T02:09:32.000+05:45,133,Vehicle breakdown,low,Vehicle breakdown affecting line 152 (low severity)
DIS-495740,BLUS,4,2026-04-20T21:52:00.000+05:45,2026-04-20T23:16:00.000+05:45,84,Planned engineering works,medium,Planned engineering works affecting line 4 (medium severity)
DIS-869375,TDTR,80,2026-06-27T18:20:47.000+05:45,2026-06-27T20:17:47.000+05:45,117,Traffic congestion,high,Traffic congestion affecting line 80 (high severity)
DIS-677379,WDBC,22,2026-06-24T01:53:43.000+05:45,2026-06-24T02:29:43.000+05:45,36,Vehicle breakdown,high,Vehicle breakdown affecting line 22 (high severity)
DIS-824753,SWWD,X4,2026-04-23T04:34:23.000+05:45,2026-04-23T06:45:23.000+05:45,131,Diversion,high,Diversion affecting line X4 (high severity)
DIS-656917,WDBC,RG2,2026-06-27T04:22:38.000+05:45,2026-06-27T06:53:38.000+05:45,151,Planned engineering works,severe,Planned engineering works affecting line RG2 (severe severity)
DIS-778423,WDBC,B,2026-04-26T07:22:41.000+05:45,2026-04-26T08:00:41.000+05:45,38,Accident on route,severe,Accident on route affecting line B (severe severity)
DIS-292197,WDBC,762,2026-07-06T04:21:43.000+05:45,2026-07-06T07:10:43.000+05:45,169,Accident on route,high,Accident on route affecting line 762 (high severity)
DIS-468724,WDBC,7B,2026-04-21T20:39:37.000+05:45,2026-04-21T22:13:37.000+05:45,94,Driver shortage,medium,Driver shortage affecting line 7B (medium severity)
DIS-358558,SVCT,SL,2026-06-06T23:38:25.000+05:45,2026-06-07T03:23:25.000+05:45,225,Road closure,medium,Road closure affecting line SL (medium severity)
DIS-861926,TDTR,23,2026-06-26T10:30:14.000+05:45,2026-06-26T12:52:14.000+05:45,142,Vehicle breakdown,low,Vehicle breakdown affecting line 23 (low severity)
DIS-910774,DAMY,CR9,2026-05-31T16:00:07.000+05:45,2026-05-31T18:28:07.000+05:45,148,Roadworks,severe,Roadworks affecting line CR9 (severe severity)
DIS-437545,DAMY,20,2026-07-03T07:19:17.000+05:45,2026-07-03T11:17:17.000+05:45,238,Roadworks,severe,Roadworks affecting line 20 (severe severity)
DIS-863457,WDBC,ONE,2026-06-22T20:22:20.000+05:45,2026-06-22T20:34:20.000+05:45,12,Diversion,high,Diversion affecting line ONE (high severity)
DIS-277458,SWWD,88,2026-04-30T13:36:24.000+05:45,2026-04-30T15:27:24.000+05:45,111,Traffic congestion,medium,Traffic congestion affecting line 88 (medium severity)
DIS-422925,TDTR,155,2026-06-16T07:16:07.000+05:45,2026-06-16T08:44:07.000+05:45,88,Road closure,high,Road closure affecting line 155 (high severity)
DIS-317453,WDBC,4,2026-05-09T12:54:02.000+05:45,2026-05-09T16:33:02.000+05:45,219,Severe weather,medium,Severe weather affecting line 4 (medium severity)
DIS-784051,DAMY,CR9,2026-05-27T07:24:52.000+05:45,2026-05-27T09:26:52.000+05:45,122,Planned engineering works,medium,Planned engineering works affecting line CR9 (medium severity)
DIS-213300,BLUS,NFG,2026-06-11T22:09:12.000+05:45,2026-06-12T01:01:12.000+05:45,172,Roadworks,severe,Roadworks affecting line NFG (severe severity)
DIS-879546,SWWD,PR15,2026-06-29T17:48:24.000+05:45,2026-06-29T19:18:24.000+05:45,90,Vehicle breakdown,high,Vehicle breakdown affecting line PR15 (high severity)
DIS-688150,TDTR,X46,2026-06-30T23:47:13.000+05:45,2026-07-01T01:26:13.000+05:45,99,Diversion,low,Diversion affecting line X46 (low severity)
DIS-949638,SWWD,X7,2026-07-10T07:30:16.000+05:45,2026-07-10T07:45:16.000+05:45,15,Roadworks,medium,Roadworks affecting line X7 (medium severity)
DIS-612076,WDBC,3,2026-05-20T07:01:01.000+05:45,2026-05-20T07:56:01.000+05:45,55,Planned engineering works,high,Planned engineering works affecting line 3 (high severity)
DIS-240126,SWWD,901,2026-06-06T00:51:07.000+05:45,2026-06-06T02:52:07.000+05:45,121,Diversion,high,Diversion affecting line 901 (high severity)
DIS-798505,BLUS,8,2026-05-26T04:13:37.000+05:45,2026-05-26T04:50:37.000+05:45,37,Diversion,medium,Diversion affecting line 8 (medium severity)
DIS-186607,TDTR,154,2026-05-28T10:27:55.000+05:45,2026-05-28T13:04:55.000+05:45,157,Planned engineering works,medium,Planned engineering works affecting line 154 (medium severity)
DIS-653042,TDTR,R26,2026-05-31T07:42:08.000+05:45,2026-05-31T10:50:08.000+05:45,188,Traffic congestion,low,Traffic congestion affecting line R26 (low severity)
DIS-841927,SWWD,R2,2026-06-02T13:25:35.000+05:45,2026-06-02T13:58:35.000+05:45,33,Traffic congestion,low,Traffic congestion affecting line R2 (low severity)
DIS-684865,TDTR,13,2026-05-06T15:14:14.000+05:45,2026-05-06T16:15:14.000+05:45,61,Accident on route,low,Accident on route affecting line 13 (low severity)
DIS-538842,SVCT,63,2026-05-25T11:48:00.000+05:45,2026-05-25T14:05:00.000+05:45,137,Driver shortage,high,Driver shortage affecting line 63 (high severity)
DIS-518123,TDTR,1,2026-06-06T20:31:33.000+05:45,2026-06-06T22:54:33.000+05:45,143,Diversion,low,Diversion affecting line 1 (low severity)
DIS-280771,BLUS,10,2026-04-29T00:00:24.000+05:45,2026-04-29T02:58:24.000+05:45,178,Planned engineering works,medium,Planned engineering works affecting line 10 (medium severity)
DIS-217514,WDBC,119,2026-06-20T06:34:17.000+05:45,2026-06-20T09:31:17.000+05:45,177,Planned engineering works,low,Planned engineering works affecting line 119 (low severity)
DIS-491529,TDTR,21,2026-07-03T23:38:00.000+05:45,2026-07-04T01:45:00.000+05:45,127,Vehicle breakdown,severe,Vehicle breakdown affecting line 21 (severe severity)
DIS-411667,WDBC,26,2026-06-17T13:39:46.000+05:45,2026-06-17T14:18:46.000+05:45,39,Planned engineering works,low,Planned engineering works affecting line 26 (low severity)
DIS-726573,SWWD,937,2026-07-10T14:39:50.000+05:45,2026-07-10T17:11:50.000+05:45,152,Accident on route,low,Accident on route affecting line 937 (low severity)
DIS-580831,WDBC,33,2026-06-18T22:37:47.000+05:45,2026-06-19T00:53:47.000+05:45,136,Traffic congestion,medium,Traffic congestion affecting line 33 (medium severity)
DIS-476302,SWWD,927,2026-05-26T18:00:11.000+05:45,2026-05-26T18:41:11.000+05:45,41,Severe weather,low,Severe weather affecting line 927 (low severity)
DIS-660058,SWWD,901,2026-05-30T09:08:33.000+05:45,2026-05-30T11:50:33.000+05:45,162,Accident on route,low,Accident on route affecting line 901 (low severity)
DIS-567012,TDTR,16,2026-05-09T01:15:07.000+05:45,2026-05-09T03:00:07.000+05:45,105,Traffic congestion,medium,Traffic congestion affecting line 16 (medium severity)
DIS-446701,SWWD,66,2026-07-04T18:52:35.000+05:45,2026-07-04T20:48:35.000+05:45,116,Traffic congestion,severe,Traffic congestion affecting line 66 (severe severity)
DIS-284736,SQ,TB1,2026-05-15T14:03:17.000+05:45,2026-05-15T15:35:17.000+05:45,92,Roadworks,low,Roadworks affecting line TB1 (low severity)
DIS-220984,WDBC,744,2026-06-17T11:06:06.000+05:45,2026-06-17T12:39:06.000+05:45,93,Traffic congestion,severe,Traffic congestion affecting line 744 (severe severity)
DIS-965620,TDTR,X46,2026-06-03T08:37:04.000+05:45,2026-06-03T10:27:04.000+05:45,110,Severe weather,high,Severe weather affecting line X46 (high severity)
DIS-259623,WDBC,X3,2026-06-12T19:43:00.000+05:45,2026-06-12T21:26:00.000+05:45,103,Accident on route,severe,Accident on route affecting line X3 (severe severity)
DIS-921122,SVCT,1,2026-05-10T01:41:12.000+05:45,2026-05-10T04:13:12.000+05:45,152,Traffic congestion,high,Traffic congestion affecting line 1 (high severity)
DIS-766220,SWWD,X5,2026-05-03T13:05:51.000+05:45,2026-05-03T17:03:51.000+05:45,238,Traffic congestion,high,Traffic congestion affecting line X5 (high severity)
DIS-926232,WDBC,25,2026-06-24T22:58:31.000+05:45,2026-06-25T02:49:31.000+05:45,231,Roadworks,medium,Roadworks affecting line 25 (medium severity)
DIS-950372,TDTR,9,2026-05-07T22:01:30.000+05:45,2026-05-08T00:24:30.000+05:45,143,Vehicle breakdown,high,Vehicle breakdown affecting line 9 (high severity)
DIS-969867,SQ,TW4,2026-05-22T02:43:12.000+05:45,2026-05-22T06:41:12.000+05:45,238,Planned engineering works,severe,Planned engineering works affecting line TW4 (severe severity)
DIS-842579,SVCT,212,2026-06-16T09:28:16.000+05:45,2026-06-16T11:45:16.000+05:45,137,Road closure,low,Road closure affecting line 212 (low severity)
DIS-342960,TDTR,154,2026-07-07T21:45:25.000+05:45,2026-07-07T22:07:25.000+05:45,22,Road closure,low,Road closure affecting line 154 (low severity)
DIS-437001,SVCT,TSS,2026-04-22T00:24:38.000+05:45,2026-04-22T02:15:38.000+05:45,111,Severe weather,medium,Severe weather affecting line TSS (medium severity)
DIS-519178,WDBC,21,2026-05-13T21:00:29.000+05:45,2026-05-13T21:55:29.000+05:45,55,Diversion,severe,Diversion affecting line 21 (severe severity)
DIS-873164,BLUS,19,2026-04-25T15:00:56.000+05:45,2026-04-25T17:30:56.000+05:45,150,Diversion,severe,Diversion affecting line 19 (severe severity)
DIS-941456,SWWD,8,2026-04-23T21:36:01.000+05:45,2026-04-24T00:16:01.000+05:45,160,Accident on route,high,Accident on route affecting line 8 (high severity)
DIS-964661,SWWD,101,2026-07-12T19:48:39.000+05:45,2026-07-12T22:10:39.000+05:45,142,Accident on route,low,Accident on route affecting line 101 (low severity)
DIS-605716,SWWD,901,2026-07-13T23:03:53.000+05:45,2026-07-14T00:24:53.000+05:45,81,Driver shortage,low,Driver shortage affecting line 901 (low severity)
DIS-312839,SWWD,101,2026-04-30T17:36:01.000+05:45,2026-04-30T19:08:01.000+05:45,92,Accident on route,high,Accident on route affecting line 101 (high severity)
DIS-904958,WDBC,10,2026-04-25T07:36:01.000+05:45,2026-04-25T10:06:01.000+05:45,150,Traffic congestion,high,Traffic congestion affecting line 10 (high severity)
DIS-895343,WDBC,U3,2026-07-12T19:01:59.000+05:45,2026-07-12T20:16:59.000+05:45,75,Planned engineering works,high,Planned engineering works affecting line U3 (high severity)
DIS-986884,SWWD,966,2026-05-27T17:49:29.000+05:45,2026-05-27T21:28:29.000+05:45,219,Traffic congestion,medium,Traffic congestion affecting line 966 (medium severity)
DIS-725179,WDBC,744,2026-06-19T01:07:02.000+05:45,2026-06-19T04:13:02.000+05:45,186,Road closure,severe,Road closure affecting line 744 (severe severity)
DIS-292963,BLUS,503,2026-05-12T07:18:16.000+05:45,2026-05-12T11:12:16.000+05:45,234,Severe weather,medium,Severe weather affecting line 503 (medium severity)
DIS-561973,DAMY,CR9,2026-06-06T09:59:25.000+05:45,2026-06-06T10:31:25.000+05:45,32,Driver shortage,high,Driver shortage affecting line CR9 (high severity)
DIS-280628,TDTR,17,2026-06-26T10:44:09.000+05:45,2026-06-26T13:49:09.000+05:45,185,Diversion,severe,Diversion affecting line 17 (severe severity)
DIS-733716,BLUS,757,2026-05-27T13:48:10.000+05:45,2026-05-27T16:09:10.000+05:45,141,Planned engineering works,medium,Planned engineering works affecting line 757 (medium severity)
DIS-983436,WDBC,20,2026-07-04T23:14:32.000+05:45,2026-07-05T03:03:32.000+05:45,229,Planned engineering works,severe,Planned engineering works affecting line 20 (severe severity)
DIS-539909,WDBC,1B,2026-07-03T09:37:05.000+05:45,2026-07-03T10:27:05.000+05:45,50,Planned engineering works,high,Planned engineering works affecting line 1B (high severity)
DIS-790249,WDBC,21,2026-05-27T04:57:24.000+05:45,2026-05-27T06:27:24.000+05:45,90,Road closure,medium,Road closure affecting line 21 (medium severity)
DIS-616363,SWWD,PR9,2026-04-22T01:04:52.000+05:45,2026-04-22T01:59:52.000+05:45,55,Diversion,medium,Diversion affecting line PR9 (medium severity)
DIS-511580,WDBC,744,2026-05-23T04:16:35.000+05:45,2026-05-23T04:29:35.000+05:45,13,Accident on route,low,Accident on route affecting line 744 (low severity)
