disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-206028,WDBC,32,2026-06-11T09:25:45.000+05:45,2026-06-11T13:21:45.000+05:45,236,Severe weather,low,Severe weather affecting line 32 (low severity)
DIS-416600,BLUS,24,2026-04-29T08:20:26.000+05:45,2026-04-29T08:38:26.000+05:45,18,Vehicle breakdown,high,Vehicle breakdown affecting line 24 (high severity)
DIS-175102,SWWD,PR7,2026-06-12T07:07:03.000+05:45,2026-06-12T09:03:03.000+05:45,116,Roadworks,medium,Roadworks affecting line PR7 (medium severity)
DIS-298675,SVCT,12,2026-05-01T19:59:30.000+05:45,2026-05-01T23:51:30.000+05:45,232,Roadworks,low,Roadworks affecting line 12 (low severity)
DIS-584236,SVCT,63,2026-07-14T10:19:40.000+05:45,2026-07-14T12:20:40.000+05:45,121,Planned engineering works,medium,Planned engineering works affecting line 63 (medium severity)
DIS-439163,BLUS,21,2026-05-26T01:54:35.000+05:45,2026-05-26T05:06:35.000+05:45,192,Vehicle breakdown,severe,Vehicle breakdown affecting line 21 (severe severity)
DIS-612156,SWWD,88,2026-07-18T22:46:55.000+05:45,2026-07-19T00:52:55.000+05:45,126,Roadworks,severe,Roadworks affecting line 88 (severe severity)
DIS-284677,WDBC,U1,2026-07-18T21:09:20.000+05:45,2026-07-18T23:55:20.000+05:45,166,Diversion,medium,Diversion affecting line U1 (medium severity)
DIS-441361,TDTR,X46,2026-06-21T14:25:52.000+05:45,2026-06-21T14:55:52.000+05:45,30,Vehicle breakdown,high,Vehicle breakdown affecting line X46 (high severity)
DIS-876021,TDTR,2,2026-06-10T06:23:22.000+05:45,2026-06-10T07:19:22.000+05:45,56,Vehicle breakdown,high,Vehicle breakdown affecting line 2 (high severity)
DIS-656382,WDBC,737,2026-06-23T20:41:03.000+05:45,2026-06-23T21:58:03.000+05:45,77,Roadworks,severe,Roadworks affecting line 737 (severe severity)
DIS-127791,SWWD,D3,2026-06-17T21:04:33.000+05:45,2026-06-17T22:33:33.000+05:45,89,Driver shortage,low,Driver shortage affecting line D3 (low severity)
DIS-527656,SWWD,908,2026-04-27T05:04:29.000+05:45,2026-04-27T08:42:29.000+05:45,218,Vehicle breakdown,severe,Vehicle breakdown affecting line 908 (severe severity)
DIS-633107,WDBC,761,2026-07-13T09:59:29.000+05:45,2026-07-13T12:30:29.000+05:45,151,Diversion,medium,Diversion affecting line 761 (medium severity)
DIS-459294,DAMY,X8,2026-07-05T02:50:57.000+05:45,2026-07-05T03:57:57.000+05:45,67,Accident on route,high,Accident on route affecting line X8 (high severity)
DIS-902632,TDTR,11,2026-06-04T12:28:04.000+05:45,2026-06-04T15:29:04.000+05:45,181,Severe weather,high,Severe weather affecting line 11 (high severity)
DIS-458130,SWWD,X4,2026-06-22T23:20:57.000+05:45,2026-06-23T00:10:57.000+05:45,50,Vehicle breakdown,severe,Vehicle breakdown affecting line X4 (severe severity)
DIS-598190,SWWD,ST,2026-07-07T20:38:42.000+05:45,2026-07-08T00:33:42.000+05:45,235,Traffic congestion,high,Traffic congestion affecting line ST (high severity)
DIS-512582,WDBC,20,2026-06-25T16:24:13.000+05:45,2026-06-25T19:53:13.000+05:45,209,Traffic congestion,medium,Traffic congestion affecting line 20 (medium severity)
DIS-797935,SVCT,211,2026-06-26T06:59:20.000+05:45,2026-06-26T10:58:20.000+05:45,239,Driver shortage,medium,Driver shortage affecting line 211 (medium severity)
DIS-548484,SVCT,211,2026-05-16T03:42:08.000+05:45,2026-05-16T04:57:08.000+05:45,75,Severe weather,medium,Severe weather affecting line 211 (medium severity)
DIS-561156,WDBC,13A,2026-05-15T10:21:47.000+05:45,2026-05-15T11:48:47.000+05:45,87,Planned engineering works,severe,Planned engineering works affecting line 13A (severe severity)
DIS-255315,SWWD,29,2026-06-03T15:30:41.000+05:45,2026-06-03T16:44:41.000+05:45,74,Accident on route,high,Accident on route affecting line 29 (high severity)
DIS-962001,WDBC,8,2026-07-06T08:12:03.000+05:45,2026-07-06T11:47:03.000+05:45,215,Accident on route,medium,Accident on route affecting line 8 (medium severity)
DIS-879206,WDBC,18,2026-06-27T23:47:02.000+05:45,2026-06-28T00:00:02.000+05:45,13,Road closure,high,Road closure affecting line 18 (high severity)
DIS-508917,SVCT,TDB,2026-05-23T07:43:13.000+05:45,2026-05-23T09:36:13.000+05:45,113,Planned engineering works,medium,Planned engineering works affecting line TDB (medium severity)
DIS-100134,SVCT,TDB,2026-05-19T22:45:57.000+05:45,2026-05-20T02:01:57.000+05:45,196,Diversion,medium,Diversion affecting line TDB (medium severity)
DIS-244347,WDBC,1C,2026-06-18T11:33:43.000+05:45,2026-06-18T11:51:43.000+05:45,18,Roadworks,low,Roadworks affecting line 1C (low severity)
DIS-524593,SWWD,X5,2026-05-22T19:01:43.000+05:45,2026-05-22T21:51:43.000+05:45,170,Diversion,medium,Diversion affecting line X5 (medium severity)
DIS-848938,TDTR,152,2026-06-14T11:39:42.000+05:45,2026-06-14T14:24:42.000+05:45,165,Road closure,medium,Road closure affecting line 152 (medium severity)
DIS-982841,TDTR,R23,2026-06-14T22:44:32.000+05:45,2026-06-15T00:40:32.000+05:45,116,Traffic congestion,high,Traffic congestion affecting line R23 (high severity)
DIS-398367,BLUS,12,2026-07-18T13:26:42.000+05:45,2026-07-18T16:03:42.000+05:45,157,Traffic congestion,high,Traffic congestion affecting line 12 (high severity)
DIS-330020,TDTR,5,2026-05-17T00:48:57.000+05:45,2026-05-17T01:22:57.000+05:45,34,Vehicle breakdown,severe,Vehicle breakdown affecting line 5 (severe severity)
DIS-109474,TDTR,48A,2026-07-03T03:07:58.000+05:45,2026-07-03T06:35:58.000+05:45,208,Severe weather,low,Severe weather affecting line 48A (low severity)
DIS-885003,WDBC,10,2026-04-25T07:37:14.000+05:45,2026-04-25T07:56:14.000+05:45,19,Accident on route,severe,Accident on route affecting line 10 (severe severity)
DIS-206420,WDBC,30,2026-04-27T06:13:12.000+05:45,2026-04-27T06:55:12.000+05:45,42,Vehicle breakdown,medium,Vehicle breakdown affecting line 30 (medium severity)
DIS-694138,WDBC,Q1,2026-07-19T21:09:56.000+05:45,2026-07-19T21:26:56.000+05:45,17,Road closure,severe,Road closure affecting line Q1 (severe severity)
DIS-887128,WDBC,125,2026-05-26T22:27:28.000+05:45,2026-05-27T00:59:28.000+05:45,152,Planned engineering works,medium,Planned engineering works affecting line 125 (medium severity)
DIS-721838,TDTR,158,2026-04-29T14:43:57.000+05:45,2026-04-29T16:50:57.000+05:45,127,Traffic congestion,medium,Traffic congestion affecting line 158 (medium severity)
DIS-722631,WDBC,1A,2026-05-22T15:47:47.000+05:45,2026-05-22T19:35:47.000+05:45,228,Planned engineering works,low,Planned engineering works affecting line 1A (low severity)
DIS-205660,SVCT,TNB,2026-06-29T19:53:05.000+05:45,2026-06-29T20:30:05.000+05:45,37,Accident on route,high,Accident on route affecting line TNB (high severity)
DIS-692218,WDBC,86,2026-05-25T15:29:21.000+05:45,2026-05-25T17:02:21.000+05:45,93,Diversion,severe,Diversion affecting line 86 (severe severity)
DIS-681949,SWWD,937,2026-04-28T18:04:39.000+05:45,2026-04-28T19:10:39.000+05:45,66,Road closure,high,Road closure affecting line 937 (high severity)
DIS-944707,BLUS,13,2026-04-30T18:30:06.000+05:45,2026-04-30T20:54:06.000+05:45,144,Accident on route,low,Accident on route affecting line 13 (low severity)
DIS-197344,BLUS,11,2026-05-19T05:52:31.000+05:45,2026-05-19T08:52:31.000+05:45,180,Traffic congestion,high,Traffic congestion affecting line 11 (high severity)
DIS-389674,SWWD,R14,2026-04-29T14:21:26.000+05:45,2026-04-29T18:08:26.000+05:45,227,Vehicle breakdown,medium,Vehicle breakdown affecting line R14 (medium severity)
DIS-620006,WDBC,7B,2026-06-11T06:09:31.000+05:45,2026-06-11T06:56:31.000+05:45,47,Driver shortage,medium,Driver shortage affecting line 7B (medium severity)
DIS-580633,TDTR,152,2026-07-03T17:57:56.000+05:45,2026-07-03T20:18:56.000+05:45,141,Traffic congestion,low,Traffic congestion affecting line 152 (low severity)
DIS-206304,TDTR,48,2026-05-05T03:03:51.000+05:45,2026-05-05T04:07:51.000+05:45,64,Driver shortage,low,Driver shortage affecting line 48 (low severity)
DIS-359812,TDTR,X76,2026-07-14T05:27:03.000+05:45,2026-07-14T08:33:03.000+05:45,186,Vehicle breakdown,low,Vehicle breakdown affecting line X76 (low severity)
DIS-304745,BLUS,539,2026-04-29T04:54:18.000+05:45,2026-04-29T07:08:18.000+05:45,134,Planned engineering works,high,Planned engineering works affecting line 539 (high severity)
DIS-796827,SWWD,2A,2026-06-17T06:38:19.000+05:45,2026-06-17T09:40:19.000+05:45,182,Driver shortage,high,Driver shortage affecting line 2A (high severity)
DIS-433260,WDBC,14,2026-05-10T16:10:09.000+05:45,2026-05-10T18:09:09.000+05:45,119,Planned engineering works,severe,Planned engineering works affecting line 14 (severe severity)
DIS-134171,DAMY,1,2026-05-20T14:24:03.000+05:45,2026-05-20T15:59:03.000+05:45,95,Driver shortage,medium,Driver shortage affecting line 1 (medium severity)
DIS-743428,SWWD,R12,2026-05-18T06:17:08.000+05:45,2026-05-18T08:46:08.000+05:45,149,Roadworks,medium,Roadworks affecting line R12 (medium severity)
DIS-297279,TDTR,42,2026-06-17T02:41:51.000+05:45,2026-06-17T03:09:51.000+05:45,28,Road closure,severe,Road closure affecting line 42 (severe severity)
DIS-323913,BLUS,PRH,2026-05-11T10:07:24.000+05:45,2026-05-11T12:03:24.000+05:45,116,Vehicle breakdown,low,Vehicle breakdown affecting line PRH (low severity)
DIS-118182,SWWD,101,2026-06-11T06:00:19.000+05:45,2026-06-11T07:45:19.000+05:45,105,Road closure,severe,Road closure affecting line 101 (severe severity)
DIS-497114,TDTR,42,2026-07-14T16:17:44.000+05:45,2026-07-14T19:07:44.000+05:45,170,Vehicle breakdown,medium,Vehicle breakdown affecting line 42 (medium severity)
DIS-647824,SVCT,200,2026-05-27T16:37:31.000+05:45,2026-05-27T20:22:31.000+05:45,225,Accident on route,severe,Accident on route affecting line 200 (severe severity)
DIS-895692,WDBC,m1,2026-07-15T12:13:29.000+05:45,2026-07-15T13:35:29.000+05:45,82,Road closure,medium,Road closure affecting line m1 (medium severity)
DIS-930936,BLUS,NFG,2026-05-29T21:48:08.000+05:45,2026-05-29T22:25:08.000+05:45,37,Severe weather,medium,Severe weather affecting line NFG (medium severity)
DIS-445574,SWWD,603,2026-05-15T10:43:31.000+05:45,2026-05-15T13:19:31.000+05:45,156,Diversion,low,Diversion affecting line 603 (low severity)
DIS-963393,WDBC,20,2026-05-02T19:02:33.000+05:45,2026-05-02T21:03:33.000+05:45,121,Diversion,low,Diversion affecting line 20 (low severity)
DIS-399932,WDBC,120,2026-06-13T15:30:38.000+05:45,2026-06-13T17:05:38.000+05:45,95,Severe weather,low,Severe weather affecting line 120 (low severity)
DIS-435326,TDTR,159,2026-06-22T06:20:31.000+05:45,2026-06-22T07:19:31.000+05:45,59,Planned engineering works,low,Planned engineering works affecting line 159 (low severity)
DIS-989057,WDBC,C,2026-07-19T13:47:46.000+05:45,2026-07-19T14:49:46.000+05:45,62,Road closure,high,Road closure affecting line C (high severity)
DIS-285814,SVCT,TSS,2026-05-11T12:26:04.000+05:45,2026-05-11T16:07:04.000+05:45,221,Traffic congestion,low,Traffic congestion affecting line TSS (low severity)
DIS-110690,DAMY,CR9,2026-07-19T04:26:46.000+05:45,2026-07-19T07:23:46.000+05:45,177,Traffic congestion,high,Traffic congestion affecting line CR9 (high severity)
DIS-140067,BLUS,12,2026-05-03T13:07:39.000+05:45,2026-05-03T16:02:39.000+05:45,175,Planned engineering works,low,Planned engineering works affecting line 12 (low severity)
DIS-838180,TDTR,217,2026-06-09T02:27:13.000+05:45,2026-06-09T03:05:13.000+05:45,38,Accident on route,severe,Accident on route affecting line 217 (severe severity)
DIS-440974,WDBC,125,2026-05-02T04:30:33.000+05:45,2026-05-02T07:26:33.000+05:45,176,Severe weather,high,Severe weather affecting line 125 (high severity)
DIS-638571,SVCT,37,2026-05-18T10:16:35.000+05:45,2026-05-18T12:17:35.000+05:45,121,Severe weather,high,Severe weather affecting line 37 (high severity)
DIS-107896,DAMY,1,2026-05-24T08:49:16.000+05:45,2026-05-24T12:08:16.000+05:45,199,Driver shortage,severe,Driver shortage affecting line 1 (severe severity)
DIS-923195,WDBC,777,2026-05-28T00:18:59.000+05:45,2026-05-28T00:45:59.000+05:45,27,Vehicle breakdown,low,Vehicle breakdown affecting line 777 (low severity)
DIS-873607,BLUS,8,2026-05-21T07:37:25.000+05:45,2026-05-21T10:13:25.000+05:45,156,Severe weather,medium,Severe weather affecting line 8 (medium severity)
DIS-845200,WDBC,24,2026-06-19T09:07:03.000+05:45,2026-06-19T11:29:03.000+05:45,142,Road closure,high,Road closure affecting line 24 (high severity)
DIS-620309,WDBC,120,2026-05-13T21:48:56.000+05:45,2026-05-14T01:36:56.000+05:45,228,Traffic congestion,high,Traffic congestion affecting line 120 (high severity)
DIS-859093,DAMY,CR9,2026-07-05T18:16:44.000+05:45,2026-07-05T20:15:44.000+05:45,119,Vehicle breakdown,medium,Vehicle breakdown affecting line CR9 (medium severity)
DIS-662017,WDBC,L3,2026-05-23T11:54:41.000+05:45,2026-05-23T13:15:41.000+05:45,81,Severe weather,high,Severe weather affecting line L3 (high severity)
DIS-372293,BLUS,QC,2026-05-28T23:04:51.000+05:45,2026-05-29T02:53:51.000+05:45,229,Driver shortage,low,Driver shortage affecting line QC (low severity)
DIS-645912,SWWD,PVDRT,2026-07-20T05:11:19.000+05:45,2026-07-20T08:52:19.000+05:45,221,Traffic congestion,low,Traffic congestion affecting line PVDRT (low severity)
DIS-764226,SWWD,PVDRT,2026-07-08T00:48:34.000+05:45,2026-07-08T04:28:34.000+05:45,220,Vehicle breakdown,severe,Vehicle breakdown affecting line PVDRT (severe severity)
DIS-409849,SWWD,R5,2026-06-03T18:31:29.000+05:45,2026-06-03T22:04:29.000+05:45,213,Diversion,high,Diversion affecting line R5 (high severity)
DIS-498192,SWWD,88,2026-07-01T08:10:19.000+05:45,2026-07-01T11:28:19.000+05:45,198,Planned engineering works,medium,Planned engineering works affecting line 88 (medium severity)
DIS-674287,SVCT,38,2026-07-03T05:16:06.000+05:45,2026-07-03T07:59:06.000+05:45,163,Severe weather,low,Severe weather affecting line 38 (low severity)
DIS-109845,SVCT,204,2026-07-17T18:01:11.000+05:45,2026-07-17T18:42:11.000+05:45,41,Driver shortage,severe,Driver shortage affecting line 204 (severe severity)
DIS-474903,WDBC,1C,2026-04-30T10:58:05.000+05:45,2026-04-30T11:42:05.000+05:45,44,Road closure,high,Road closure affecting line 1C (high severity)
DIS-652212,TDTR,154,2026-04-20T20:51:22.000+05:45,2026-04-20T22:17:22.000+05:45,86,Vehicle breakdown,high,Vehicle breakdown affecting line 154 (high severity)
DIS-110485,BLUS,7,2026-06-03T08:25:54.000+05:45,2026-06-03T11:15:54.000+05:45,170,Roadworks,low,Roadworks affecting line 7 (low severity)
DIS-584221,WDBC,B,2026-07-18T04:46:21.000+05:45,2026-07-18T07:23:21.000+05:45,157,Vehicle breakdown,high,Vehicle breakdown affecting line B (high severity)
DIS-361485,WDBC,Q1,2026-06-30T19:15:09.000+05:45,2026-06-30T22:51:09.000+05:45,216,Roadworks,medium,Roadworks affecting line Q1 (medium severity)
DIS-389163,SWWD,R8,2026-07-13T14:00:46.000+05:45,2026-07-13T15:38:46.000+05:45,98,Severe weather,medium,Severe weather affecting line R8 (medium severity)
DIS-305823,DAMY,1,2026-05-15T06:16:12.000+05:45,2026-05-15T08:45:12.000+05:45,149,Vehicle breakdown,high,Vehicle breakdown affecting line 1 (high severity)
DIS-658752,SQ,TW1,2026-05-09T16:51:12.000+05:45,2026-05-09T17:20:12.000+05:45,29,Road closure,severe,Road closure affecting line TW1 (severe severity)
DIS-620587,SWWD,R10,2026-06-09T12:09:28.000+05:45,2026-06-09T13:09:28.000+05:45,60,Driver shortage,low,Driver shortage affecting line R10 (low severity)
DIS-508647,TDTR,NW2,2026-05-01T22:02:18.000+05:45,2026-05-01T22:37:18.000+05:45,35,Diversion,high,Diversion affecting line NW2 (high severity)
DIS-390414,SWWD,908,2026-05-29T19:41:03.000+05:45,2026-05-29T21:37:03.000+05:45,116,Vehicle breakdown,low,Vehicle breakdown affecting line 908 (low severity)
DIS-961448,WDBC,L3,2026-05-23T09:11:29.000+05:45,2026-05-23T10:13:29.000+05:45,62,Diversion,low,Diversion affecting line L3 (low severity)
DIS-805555,SVCT,205,2026-07-09T23:27:41.000+05:45,2026-07-10T01:41:41.000+05:45,134,Driver shortage,severe,Driver shortage affecting line 205 (severe severity)
DIS-485767,WDBC,16,2026-07-18T04:09:23.000+05:45,2026-07-18T06:47:23.000+05:45,158,Severe weather,low,Severe weather affecting line 16 (low severity)
DIS-610327,WDBC,13A,2026-06-22T16:01:26.000+05:45,2026-06-22T16:25:26.000+05:45,24,Driver shortage,low,Driver shortage affecting line 13A (low severity)
DIS-138552,WDBC,B,2026-05-26T17:07:29.000+05:45,2026-05-26T18:11:29.000+05:45,64,Vehicle breakdown,high,Vehicle breakdown affecting line B (high severity)
DIS-102677,SWWD,929,2026-06-08T08:13:24.000+05:45,2026-06-08T08:52:24.000+05:45,39,Accident on route,high,Accident on route affecting line 929 (high severity)
DIS-347901,WDBC,898,2026-06-21T00:13:59.000+05:45,2026-06-21T00:31:59.000+05:45,18,Driver shortage,low,Driver shortage affecting line 898 (low severity)
DIS-149838,SVCT,12,2026-06-29T19:49:41.000+05:45,2026-06-29T20:45:41.000+05:45,56,Traffic congestion,medium,Traffic congestion affecting line 12 (medium severity)
DIS-365633,SWWD,X4,2026-07-12T01:04:31.000+05:45,2026-07-12T03:43:31.000+05:45,159,Accident on route,low,Accident on route affecting line X4 (low severity)
DIS-156378,TDTR,2,2026-06-07T02:23:22.000+05:45,2026-06-07T02:57:22.000+05:45,34,Road closure,high,Road closure affecting line 2 (high severity)
DIS-403580,SWWD,926,2026-07-02T18:34:00.000+05:45,2026-07-02T19:26:00.000+05:45,52,Driver shortage,low,Driver shortage affecting line 926 (low severity)
DIS-767315,TDTR,152,2026-06-20T21:38:53.000+05:45,2026-06-20T22:29:53.000+05:45,51,Vehicle breakdown,medium,Vehicle breakdown affecting line 152 (medium severity)
DIS-317485,SVCT,7,2026-06-06T10:14:06.000+05:45,2026-06-06T11:49:06.000+05:45,95,Severe weather,high,Severe weather affecting line 7 (high severity)
DIS-678108,BLUS,2,2026-07-02T16:29:05.000+05:45,2026-07-02T17:23:05.000+05:45,54,Road closure,medium,Road closure affecting line 2 (medium severity)
DIS-706951,WDBC,761,2026-06-02T22:37:08.000+05:45,2026-06-02T22:55:08.000+05:45,18,Severe weather,severe,Severe weather affecting line 761 (severe severity)
DIS-667986,WDBC,38,2026-06-29T09:15:45.000+05:45,2026-06-29T12:13:45.000+05:45,178,Driver shortage,high,Driver shortage affecting line 38 (high severity)
DIS-637534,WDBC,15,2026-05-07T08:10:07.000+05:45,2026-05-07T09:41:07.000+05:45,91,Accident on route,medium,Accident on route affecting line 15 (medium severity)
DIS-796771,WDBC,L5,2026-05-20T05:57:33.000+05:45,2026-05-20T06:42:33.000+05:45,45,Accident on route,severe,Accident on route affecting line L5 (severe severity)
DIS-323034,SWWD,907,2026-05-14T00:22:56.000+05:45,2026-05-14T00:41:56.000+05:45,19,Planned engineering works,severe,Planned engineering works affecting line 907 (severe severity)
DIS-726026,WDBC,ONE,2026-04-29T23:37:30.000+05:45,2026-04-30T03:20:30.000+05:45,223,Driver shortage,high,Driver shortage affecting line ONE (high severity)
DIS-367249,SWWD,PR9,2026-06-02T06:14:25.000+05:45,2026-06-02T09:17:25.000+05:45,183,Diversion,low,Diversion affecting line PR9 (low severity)
DIS-627319,BLUS,15,2026-07-08T16:51:02.000+05:45,2026-07-08T19:17:02.000+05:45,146,Vehicle breakdown,high,Vehicle breakdown affecting line 15 (high severity)
DIS-829133,WDBC,193,2026-06-11T15:30:43.000+05:45,2026-06-11T16:00:43.000+05:45,30,Road closure,high,Road closure affecting line 193 (high severity)
DIS-275816,SWWD,X4,2026-06-04T20:22:40.000+05:45,2026-06-04T23:05:40.000+05:45,163,Driver shortage,severe,Driver shortage affecting line X4 (severe severity)
DIS-302025,WDBC,940,2026-05-12T17:19:30.000+05:45,2026-05-12T19:40:30.000+05:45,141,Roadworks,severe,Roadworks affecting line 940 (severe severity)
DIS-958494,WDBC,7B,2026-06-25T20:42:53.000+05:45,2026-06-26T00:28:53.000+05:45,226,Driver shortage,low,Driver shortage affecting line 7B (low severity)
DIS-218340,SWWD,987,2026-07-09T01:16:08.000+05:45,2026-07-09T03:52:08.000+05:45,156,Roadworks,low,Roadworks affecting line 987 (low severity)
DIS-138703,SVCT,68,2026-06-13T11:54:32.000+05:45,2026-06-13T14:47:32.000+05:45,173,Accident on route,low,Accident on route affecting line 68 (low severity)
DIS-547908,TDTR,5,2026-06-30T05:28:46.000+05:45,2026-06-30T08:37:46.000+05:45,189,Severe weather,high,Severe weather affecting line 5 (high severity)
DIS-568074,BLUS,13,2026-06-06T07:39:20.000+05:45,2026-06-06T11:24:20.000+05:45,225,Vehicle breakdown,high,Vehicle breakdown affecting line 13 (high severity)
DIS-671560,SWWD,66,2026-06-14T12:04:34.000+05:45,2026-06-14T14:19:34.000+05:45,135,Roadworks,low,Roadworks affecting line 66 (low severity)
DIS-299255,SVCT,204,2026-07-03T10:42:40.000+05:45,2026-07-03T11:23:40.000+05:45,41,Severe weather,low,Severe weather affecting line 204 (low severity)
DIS-992680,BLUS,4,2026-06-27T02:09:24.000+05:45,2026-06-27T06:08:24.000+05:45,239,Road closure,medium,Road closure affecting line 4 (medium severity)
DIS-699274,DAMY,CR7,2026-05-14T11:34:09.000+05:45,2026-05-14T11:51:09.000+05:45,17,Vehicle breakdown,medium,Vehicle breakdown affecting line CR7 (medium severity)
DIS-651213,BLUS,28,2026-05-09T08:49:52.000+05:45,2026-05-09T09:53:52.000+05:45,64,Vehicle breakdown,low,Vehicle breakdown affecting line 28 (low severity)
DIS-199570,TDTR,80,2026-07-03T17:34:53.000+05:45,2026-07-03T21:06:53.000+05:45,212,Road closure,high,Road closure affecting line 80 (high severity)
DIS-799789,SWWD,X5,2026-05-19T08:58:08.000+05:45,2026-05-19T11:16:08.000+05:45,138,Diversion,severe,Diversion affecting line X5 (severe severity)
DIS-654082,SWWD,650,2026-07-02T12:53:55.000+05:45,2026-07-02T13:29:55.000+05:45,36,Accident on route,severe,Accident on route affecting line 650 (severe severity)
DIS-977058,TDTR,842,2026-07-17T13:52:38.000+05:45,2026-07-17T17:07:38.000+05:45,195,Planned engineering works,high,Planned engineering works affecting line 842 (high severity)
DIS-792069,SWWD,907,2026-05-05T13:54:35.000+05:45,2026-05-05T14:24:35.000+05:45,30,Severe weather,medium,Severe weather affecting line 907 (medium severity)
DIS-956338,BLUS,17,2026-07-02T13:05:04.000+05:45,2026-07-02T16:17:04.000+05:45,192,Planned engineering works,severe,Planned engineering works affecting line 17 (severe severity)
DIS-229752,WDBC,m1,2026-05-07T22:59:05.000+05:45,2026-05-08T00:08:05.000+05:45,69,Severe weather,low,Severe weather affecting line m1 (low severity)
DIS-229333,BLUS,504,2026-07-12T01:42:26.000+05:45,2026-07-12T05:41:26.000+05:45,239,Diversion,medium,Diversion affecting line 504 (medium severity)
DIS-357322,SWWD,101,2026-04-23T10:36:33.000+05:45,2026-04-23T12:45:33.000+05:45,129,Vehicle breakdown,high,Vehicle breakdown affecting line 101 (high severity)
DIS-237513,WDBC,11,2026-07-03T16:15:30.000+05:45,2026-07-03T17:51:30.000+05:45,96,Diversion,severe,Diversion affecting line 11 (severe severity)
DIS-203174,SWWD,966,2026-07-04T03:21:45.000+05:45,2026-07-04T04:22:45.000+05:45,61,Road closure,low,Road closure affecting line 966 (low severity)
DIS-781173,WDBC,112,2026-05-01T21:00:21.000+05:45,2026-05-02T00:38:21.000+05:45,218,Road closure,high,Road closure affecting line 112 (high severity)
DIS-554793,BLUS,21,2026-06-18T17:17:49.000+05:45,2026-06-18T18:51:49.000+05:45,94,Roadworks,low,Roadworks affecting line 21 (low severity)
DIS-376008,TDTR,16,2026-06-02T10:33:19.000+05:45,2026-06-02T12:50:19.000+05:45,137,Diversion,low,Diversion affecting line 16 (low severity)
DIS-780320,SVCT,9,2026-06-28T13:04:07.000+05:45,2026-06-28T16:48:07.000+05:45,224,Diversion,high,Diversion affecting line 9 (high severity)
DIS-229644,SWWD,907,2026-07-13T04:38:00.000+05:45,2026-07-13T05:59:00.000+05:45,81,Diversion,low,Diversion affecting line 907 (low severity)
DIS-889699,SWWD,MHDRT,2026-06-03T10:54:56.000+05:45,2026-06-03T11:11:56.000+05:45,17,Road closure,low,Road closure affecting line MHDRT (low severity)
DIS-681036,TDTR,2,2026-07-18T22:44:35.000+05:45,2026-07-19T00:42:35.000+05:45,118,Planned engineering works,medium,Planned engineering works affecting line 2 (medium severity)
DIS-674187,WDBC,15,2026-07-13T19:56:45.000+05:45,2026-07-13T23:54:45.000+05:45,238,Road closure,high,Road closure affecting line 15 (high severity)
DIS-485520,SVCT,200,2026-05-10T15:08:27.000+05:45,2026-05-10T17:12:27.000+05:45,124,Traffic congestion,medium,Traffic congestion affecting line 200 (medium severity)
DIS-945375,SVCT,4,2026-06-20T11:41:12.000+05:45,2026-06-20T12:15:12.000+05:45,34,Severe weather,severe,Severe weather affecting line 4 (severe severity)
DIS-683593,SWWD,R14,2026-05-03T15:25:30.000+05:45,2026-05-03T15:57:30.000+05:45,32,Severe weather,medium,Severe weather affecting line R14 (medium severity)
DIS-777310,TDTR,158,2026-06-19T03:02:43.000+05:45,2026-06-19T05:04:43.000+05:45,122,Diversion,low,Diversion affecting line 158 (low severity)
DIS-877794,SVCT,TSS,2026-06-05T11:03:12.000+05:45,2026-06-05T12:22:12.000+05:45,79,Diversion,severe,Diversion affecting line TSS (severe severity)
DIS-230796,SWWD,D3,2026-04-28T12:18:11.000+05:45,2026-04-28T14:24:11.000+05:45,126,Roadworks,high,Roadworks affecting line D3 (high severity)
DIS-572224,SWWD,X7,2026-05-01T15:15:00.000+05:45,2026-05-01T17:39:00.000+05:45,144,Vehicle breakdown,high,Vehicle breakdown affecting line X7 (high severity)
DIS-222743,SVCT,205,2026-05-23T16:06:40.000+05:45,2026-05-23T18:22:40.000+05:45,136,Accident on route,medium,Accident on route affecting line 205 (medium severity)
DIS-913366,WDBC,761,2026-07-03T14:07:37.000+05:45,2026-07-03T16:08:37.000+05:45,121,Diversion,low,Diversion affecting line 761 (low severity)
DIS-945686,TDTR,R26,2026-06-08T20:01:13.000+05:45,2026-06-08T22:10:13.000+05:45,129,Diversion,medium,Diversion affecting line R26 (medium severity)
DIS-309345,WDBC,762,2026-05-07T06:07:39.000+05:45,2026-05-07T08:33:39.000+05:45,146,Planned engineering works,high,Planned engineering works affecting line 762 (high severity)
DIS-752453,TDTR,SSS,2026-06-05T18:34:03.000+05:45,2026-06-05T21:02:03.000+05:45,148,Road closure,severe,Road closure affecting line SSS (severe severity)
DIS-474175,SWWD,MHDRT,2026-05-01T21:03:25.000+05:45,2026-05-01T23:55:25.000+05:45,172,Roadworks,severe,Roadworks affecting line MHDRT (severe severity)
DIS-986285,WDBC,11,2026-05-28T13:51:54.000+05:45,2026-05-28T16:19:54.000+05:45,148,Traffic congestion,severe,Traffic congestion affecting line 11 (severe severity)
DIS-780058,WDBC,m1,2026-05-11T02:31:08.000+05:45,2026-05-11T03:58:08.000+05:45,87,Diversion,severe,Diversion affecting line m1 (severe severity)
